REGISTRO_ANCINE,DATA_REGISTRO,RAZAO_SOCIAL,CNPJ,MUNICIPIO,CD_MUNICIPIO_IBGE,UF,CLASSIFICACAO_AGENTE_ECONOMICO
45206,2020-02-27,RAUL GAZOLLA PROJETOS CULTURAIS E ARTISTICOS EIRELI EPP,26.569.438/0001-89,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
45198,2020-02-27,JONATHAS DE OLIVEIRA FRAGA 14113012776,36.172.994/0001-70,BARRA MANSA,3300407.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
45201,2020-02-27,VISUALIZE PROPAGANDA LTDA,15.129.312/0001-77,GUAXUPÉ,3128709.0,MG,Brasileiro independente 
45197,2020-02-27,RICARDO FERNANDES RODRIGUES EIRELI,35.594.684/0001-81,PEDERNEIRAS,3536703.0,SP,Brasileiro independente 
45202,2020-02-27,GERSON CEZAE BARONI DA SILVA 07705245914,29.491.060/0001-36,CURITIBA,4106902.0,PR,Brasileiro independente 
45200,2020-02-27,GILDAZIO DANTAS NUNES 09703430430,18.707.310/0001-06,JOÃO PESSOA,2507507.0,PB,Brasileiro independente 
52881,2023-02-27,FATUMBI FILMS LTDA,48.782.341/0001-92,BRASÍLIA,5300108.0,DF,Brasileiro independente 
52877,2023-02-27,SAUV MEDIA SOLUCOES EM AUDIOVISUAIS LTDA,49.238.885/0001-50,CURITIBA,4106902.0,PR,Brasileiro independente 
52880,2023-02-27,LISERGIA CREATIVE MEDIA LTDA,49.632.130/0001-36,SÃO PAULO,3550308.0,SP,Brasileiro independente 
52882,2023-02-27,40.788.554 ROBSON MOREIRA SEIXAS,40.788.554/0001-10,RIO DAS OSTRAS,3304524.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
52876,2023-02-27,45.714.606 JONATHAN FONSECA PIRES,45.714.606/0001-27,APERIBÉ,3300159.0,RJ,Brasileiro independente 
52875,2023-02-27,PEDRO HENRIQUE RIBEIRO REIS 06439156640,38.085.836/0001-09,BELO HORIZONTE,3106200.0,MG,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
52878,2023-02-27,F. T. DE BARROS ARTES E ESPETACULOS,03.746.177/0001-20,PORTO VELHO,1100205.0,RO,Brasileiro independente 
52883,2023-02-27,ITRAN VARELA COSTA FILHO 11851282718,47.154.925/0001-50,BELFORD ROXO,3300456.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
12086,2007-03-27,TDA BRASIL COMUNICACAO E MARKETING LTDA,72.607.922/0001-72,BRASÍLIA,5300108.0,DF,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
13648,2008-03-27,MARCOS R DE SOUZA FILMAGEM ME,08.395.199/0001-06,SÃO JOSÉ DOS CAMPOS,3549904.0,SP,Brasileiro independente 
13645,2008-03-27,PERSONA SOLUÇÕES AUDIOVISUAIS LTDA,09.300.718/0001-78,TUBARÃO,4218707.0,SC,Brasileiro independente 
23546,2013-03-27,F&V PRODUCOES E ESTUDIO FOTOGRAFICO EIRELI,08.358.797/0001-05,RIO DE JANEIRO,3304557.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
23540,2013-03-27,MUNICÍPIO DE JAGUARIAÍVA,76.910.900/0001-38,JAGUARIAÍVA,4112009.0,PR,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
26426,2014-03-27,FRAME 22 NÚCLEO DE CONTEÚDO ARTÍSTICO LTDA,19.797.721/0001-00,CURITIBA,4106902.0,PR,Brasileiro independente 
26449,2014-03-27,CHERRY NAU SERVIÇOS DE PUBLICIDADE E MIDIA LTDA,18.702.017/0001-56,SÃO PAULO,3550308.0,SP,Brasileiro independente 
26429,2014-03-27,"RETUMBANTE PLANEJAMENTO, CRIACAO E PRODUCAO DE CONTEUDO - EIRELI - ME",19.397.628/0001-09,SÃO PAULO,3550308.0,SP,Brasileiro independente 
26447,2014-03-27,TICOLICOS PRODUÇÕES AUDIOVISUAIS - ME,19.428.070/0001-73,SANTO ANDRÉ,3547809.0,SP,Brasileiro independente 
26428,2014-03-27,GLOBO CINE DIGITAL LTDA - ME,14.100.997/0001-66,INDAIATUBA,3520509.0,SP,Brasileiro independente 
35965,2017-03-27,INSON FILMES LTDA - EPP,05.970.897/0001-08,SÃO PAULO,3550308.0,SP,Brasileiro independente 
35959,2017-03-27,A. I. PERALTA PRODUCOES CINEMATOGRAFICAS ME,26.365.985/0001-42,SÃO PAULO,3550308.0,SP,Brasileiro independente 
39200,2018-03-27,BASSET HOUND FILMES LTDA,29.447.470/0001-80,SALVADOR,2927408.0,BA,Brasileiro independente 
39197,2018-03-27,CAMISA PRETA FILMES LTDA,29.765.210/0001-52,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
39198,2018-03-27,SAULO SALOMÃO E MEDEIROS NOSSA SENHORA DOS FILMES,18.489.597/0001-45,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
39201,2018-03-27,REVENGLAB LTDA,28.932.265/0001-47,TOLEDO,4127700.0,PR,Brasileiro independente 
39199,2018-03-27,INSTITUTO NAÇÃO,11.106.968/0001-13,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
39203,2018-03-27,LUZ PRODUCOES EIRELI ME,29.821.631/0001-53,VILA VELHA,3205200.0,ES,Brasileiro independente 
39202,2018-03-27,DENISE FLORES XAVIER,23.293.170/0001-07,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
42575,2019-03-27,BIANCA AGUIAR DA SILVA COSTABILE 02820530770,23.192.841/0001-43,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
42587,2019-03-27,MAZZA FILMES EIRELI,32.690.717/0001-07,BLUMENAU,4202404.0,SC,Brasileiro independente 
42577,2019-03-27,SERTÃO & MAR COMUNICAÇÕES LTDA,22.855.801/0001-71,MONTES CLAROS,3143302.0,MG,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
42586,2019-03-27,ACER TELECOMUNICAÇÕES LTDA,08.623.051/0001-81,PRESIDENTE VENCESLAU,3541505.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
42576,2019-03-27,TELEVISAO CIDADE VERDE S/A,24.964.108/0001-62,CUIABÁ,5103403.0,MT,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
45413,2020-03-27,MATHEUS ALMARIO SANTANIELLI 42504823835,27.122.073/0001-02,ATIBAIA,3504107.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
45412,2020-03-27,GABRIEL BESSA GONCALVES DE ARAUJO 07218084680,36.641.965/0001-00,UBERABA,3170107.0,MG,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
45415,2020-03-27,CELSO DOS SANTOS VIVIANI 11509873830,19.629.652/0001-18,PIRACICABA,3538709.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
45421,2020-03-27,JOAO FILHO VIANA MORAES 29803659200,23.751.372/0001-55,PARAUAPEBAS,1505536.0,PA,Brasileiro independente 
45420,2020-03-27,SAMORA N ZINGA SOARES CARDOSO 11748929607,34.187.612/0001-57,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
45414,2020-03-27,DARCY VIEIRA JUNIOR 05441825880,35.699.469/0001-45,MAUÁ,3529401.0,SP,Brasileiro independente 
45419,2020-03-27,GUSTAVO AZEVEDO DA SILVA SANTOS 05151065181,30.596.165/0001-39,BRASÍLIA,5300108.0,DF,Brasileiro independente 
45418,2020-03-27,HECTOR MOREIRA DAME DA SILVA 01722927003,33.599.126/0001-83,PELOTAS,4314407.0,RS,Brasileiro independente 
53067,2023-03-27,49.545.292 PAULO GABRIEL IAGHI DE ALMEIDA,49.545.292/0001-37,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
1658,2004-04-27,F. R. DUARTE PRODUCOES LTDA,01.137.954/0001-03,BRASÍLIA,5300108.0,DF,Brasileiro independente 
1959,2004-04-27,BLUE EYE EMPREENDIMENTOS E PRODUÇÕES AUDIOVISUAIS LTDA,06.174.459/0001-98,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
1935,2004-04-27,WMIX DISTRIBUIDORA LTDA.,03.918.609/0001-32,SÃO JOSÉ,4216602.0,SC,Brasileiro independente 
1936,2004-04-27,QUARTETO FILMES PRODUCOES LTDA,04.547.429/0001-54,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
1944,2004-04-27,CINEMA ARTEPLEX LTDA.,04.969.463/0001-17,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
1933,2004-04-27,MF VIDEO PRODUCOES LTDA,02.460.646/0001-87,CURITIBA,4106902.0,PR,Brasileiro independente 
1939,2004-04-27,DORALICE PRODUÇÕES LTDA.,02.670.307/0001-25,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
808,2004-04-27,BPP PRODUÇÕES AUDIOVISUAIS LTDA-ME,02.229.175/0001-09,ITACARÉ,2914901.0,BA,Brasileiro independente 
3860,2005-04-27,ANIMMATO VÍDEOS LTDA - ME,00.416.390/0001-85,SÃO JOSÉ DO RIO PRETO,3549805.0,SP,Brasileiro independente 
5755,2006-04-27,EDITORA GLOBO S.A.,04.067.191/0001-60,RIO DE JANEIRO,3304557.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
12306,2007-04-27,INTERROGAÇÃO FILMES LTDA.,04.750.392/0001-67,SÃO PAULO,3550308.0,SP,Brasileiro independente 
12308,2007-04-27,SELTON MELLO PRODUÇÕES ARTÍSTICAS LTDA,03.859.203/0001-26,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
15368,2009-04-27,LATINAMERICA ENTRETENIMENTO INTERNACIONAL LTDA,09.416.289/0001-07,SÃO PAULO,3550308.0,SP,Brasileiro independente 
15370,2009-04-27,PERDIDAS ILUSÕES LTDA,10.485.031/0001-33,RECIFE,2611606.0,PE,Brasileiro independente 
15369,2009-04-27,V! PRODUÇÃO AUDIOVISUAL LTDA ME,10.574.277/0001-81,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
18685,2011-04-27,PORTRAITS FACTORY FILMES LTDA,13.325.711/0001-88,PEDRO LEOPOLDO,3149309.0,MG,Brasileiro independente 
18676,2011-04-27,DV3 COMUNICACOES LTDA,08.948.346/0001-28,FLORIANÓPOLIS,4205407.0,SC,Brasileiro independente 
18678,2011-04-27,AIUÊ PRODUTORA E EDITORA LTDA - ME,09.225.539/0001-13,SÃO PAULO,3550308.0,SP,Brasileiro independente 
29744,2015-04-27,MAGNO DA COSTA,16.849.222/0001-13,SÃO BERNARDO DO CAMPO,3548708.0,SP,Brasileiro independente 
29747,2015-04-27,DOISB PRODUCOES LTDA,20.547.167/0001-84,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
32737,2016-04-27,VENTURA ESTÚDIO EIRELI ME,23.087.346/0001-74,FLORIANÓPOLIS,4205407.0,SC,Brasileiro independente 
32742,2016-04-27,JOSUE A BEZERRA JUNIOR,17.700.487/0001-18,JOÃO PESSOA,2507507.0,PB,Brasileiro independente 
32746,2016-04-27,SPOK STUDIO LTDA - ME,04.717.910/0001-40,SÃO PAULO,3550308.0,SP,Brasileiro independente 
36221,2017-04-27,GUILHERME DE P. R. PIGA PRODUCOES,13.079.651/0001-60,RIBEIRÃO PRETO,3543402.0,SP,Brasileiro independente 
36224,2017-04-27,KNM PRODUCOES E VIDEOS EIRELI,25.167.846/0001-41,SÃO PAULO,3550308.0,SP,Brasileiro independente 
39597,2018-04-27,VITOR SHIMOMURA SPINELLI 09711814978,28.469.477/0001-30,FLORIANÓPOLIS,4205407.0,SC,Brasileiro independente 
39589,2018-04-27,DENIO DA SILVA VIANA - ME,08.649.437/0001-62,MONTES CLAROS,3143302.0,MG,Brasileiro independente 
39598,2018-04-27,JOAO PAULO PINHO FREITAS,29.530.281/0001-76,MARACANAÚ,2307650.0,CE,Brasileiro independente 
39592,2018-04-27,ELEVEN DRAGONS ENTRETENIMENTO LTDA,24.894.745/0001-00,SÃO PAULO,3550308.0,SP,Brasileiro independente 
39594,2018-04-27,ESCAJEDO & SOUZA LTDA,00.424.352/0001-74,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
39600,2018-04-27,F I M DESIGN INTERATIVO EIRELI,23.248.789/0001-08,SÃO PAULO,3550308.0,SP,Brasileiro independente 
39587,2018-04-27,NILSON SOUZA E CIA LTDA,27.916.724/0001-36,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
39590,2018-04-27,AM PRODUÇÕES LTDA ME,09.322.179/0001-78,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
39593,2018-04-27,INSULA FILMES LTDA,30.147.642/0001-89,SÃO PAULO,3550308.0,SP,Brasileiro independente 
39628,2018-04-27,EMPRESA DE TELEVISÃO JOÃO PESSOA LTDA,24.294.209/0001-73,JOÃO PESSOA,2507507.0,PB,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
39595,2018-04-27,PATROCINE CINEMAS LTDA. - EPP,28.801.062/0001-11,PATROCÍNIO,3148103.0,MG,Brasileiro independente 
39599,2018-04-27,SANTA CRIATIVIDADE PRODUÇÕES ARTISTICAS LTDA ME,09.529.004/0001-36,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
39591,2018-04-27,JRE GAME STUDIO LTDA,28.820.804/0001-56,CAMPO GRANDE,5002704.0,MS,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
39603,2018-04-27,MARCIO DE ROURE MORAIS,04.137.174/0001-51,LUZIÂNIA,5212501.0,GO,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
39588,2018-04-27,LOURINALDO C DE AMORIM - ME,09.159.670/0001-20,RECIFE,2611606.0,PE,Brasileiro independente 
45570,2020-04-27,SALA FILMES LTDA,24.628.972/0001-93,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
45580,2020-04-27,LUANA RACHEL ALVES CORREIA LTDA,36.072.663/0001-69,FORTALEZA,2304400.0,CE,Brasileiro independente 
51084,2022-04-27,FERNANDA SCUDELLER DE OLIVEIRA ROCHA 41038787890,32.758.882/0001-45,CÂNDIDO MOTA,3510005.0,SP,Brasileiro independente 
51076,2022-04-27,EEE HI CRIAÇÃO E DIREÇÃO ARTISTICA LTDA,38.278.546/0001-81,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
51080,2022-04-27,WEST CINE LTDA,44.246.458/0001-09,CASCAVEL,4104808.0,PR,Brasileiro independente 
51083,2022-04-27,PALOMA SILVEIRA SANTOS 87003392020,45.342.571/0001-42,SÃO LEOPOLDO,4318705.0,RS,Brasileiro independente 
51078,2022-04-27,"INSTITUTO EDUCACAO, CULTURA E VIDA",18.227.310/0001-09,GOIÂNIA,5208707.0,GO,Brasileiro independente 
51077,2022-04-27,SUESTE FOTOGRAFIA E CINEMA LTDA,45.693.582/0001-77,SÃO PAULO,3550308.0,SP,Brasileiro
51075,2022-04-27,9202 PRODUÇÃO AUDIOVISUAL E JORNALISMO LTDA,33.783.715/0001-17,SÃO PAULO,3550308.0,SP,Brasileiro independente 
51082,2022-04-27,VITOR HUGO FERRARI BARBIERI 32014551804,32.932.218/0001-70,PRAIA GRANDE,3541000.0,SP,Brasileiro independente 
53240,2023-04-27,16.616.967 FERNANDO ANTONIO ALMEIDA FERREIRA,16.616.967/0001-32,SÃO GONÇALO,3304904.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
53239,2023-04-27,HERALDO DANIEL MORAES DA SILVA,41.245.307/0001-30,PRESIDENTE FIGUEIREDO,1303536.0,AM,Brasileiro independente 
53242,2023-04-27,LAUREA PRODUCOES AUDIO VISUAIS LTDA,31.008.546/0001-12,SÃO PAULO,3550308.0,SP,Brasileiro independente 
1328,2003-05-27,TELECOMUNICACOES NORDESTE LTDA,02.995.233/0001-05,SÃO LUÍS,2111300.0,MA,Brasileiro
2056,2004-05-27,ASSOCIAÇÃO ESCOLA SUPERIOR DE PROPAGANDA E MARKETING,61.825.675/0001-64,SÃO PAULO,3550308.0,SP,Brasileiro independente 
13856,2008-05-27,COOPERATIVA DE TRABALHO CATARSE - COLETIVO DE COMUNICACAO E PRODUCAO CULTURAL LTDA,07.236.218/0001-99,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
13862,2008-05-27,TAFARELLO CINE E VÍDEO LTDA,07.958.006/0001-15,CURITIBA,4106902.0,PR,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
17102,2010-05-27,RICHARD LUIZ PEREIRA FERREIRA ME,10.867.726/0001-80,SÃO PAULO,3550308.0,SP,Brasileiro independente 
17096,2010-05-27,AMARO & PERONDI LTDA,07.022.603/0001-33,FRANCISCO BELTRÃO,4108403.0,PR,Brasileiro independente 
18968,2011-05-27,B B PRODUÇÕES CINEMATOGRÁFICAS LTDA ME,32.085.565/0001-05,SÃO PAULO,3550308.0,SP,Brasileiro independente 
24229,2013-05-27,J M MONTEIRO SERVICOS AUDIOVISUAIS LTDA,17.698.485/0001-31,MANAUS,1302603.0,AM,Brasileiro independente 
24233,2013-05-27,VALERIA LYS RIBEIRO E SILVA - EIRELI - ME,17.955.884/0001-30,CURITIBA,4106902.0,PR,Brasileiro independente 
24231,2013-05-27,CINEMAGIC VITORIA CINEMAS LTDA - ME,18.012.019/0001-13,VITÓRIA,3205309.0,ES,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
26901,2014-05-27,CAVALCANTI PRODUÇÕES ARTÍSTICAS LTDA - ME,04.406.416/0001-65,SÃO PAULO,3550308.0,SP,Brasileiro independente 
26898,2014-05-27,3C FILMES EIRELI,19.133.239/0001-68,SÃO PAULO,3550308.0,SP,Brasileiro independente 
30080,2015-05-27,ALEX CINE VIDEO LTDA- ME,72.763.402/0001-59,SÃO PAULO,3550308.0,SP,Brasileiro independente 
30066,2015-05-27,R. H. NOGUEIRA,18.499.833/0001-04,LONDRINA,4113700.0,PR,Brasileiro independente 
30084,2015-05-27,ANDREA SAMPAIO RIGHI - ME,22.316.463/0001-08,SÃO PAULO,3550308.0,SP,Brasileiro independente 
30067,2015-05-27,RENATA DE TOLEDO RUDGE - ME,08.021.811/0001-80,SÃO PAULO,3550308.0,SP,Brasileiro independente 
30064,2015-05-27,IRES EMÍDIO GUTIERRIZ JUNIOR ME,12.591.215/0001-03,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
43035,2019-05-27,ILUMINAS ARTES PRODUCAO CULTURAL E EVENTOS LTDA,32.864.840/0001-99,UBERLÂNDIA,3170206.0,MG,Brasileiro independente 
43029,2019-05-27,ESPACIAL FILMES EIRELI,31.339.280/0001-90,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
43030,2019-05-27,LUFUN PRODUCTIONS FILM,22.390.778/0001-97,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
43033,2019-05-27,SUELI BESKOW VARGAS 22974296068,33.594.724/0001-60,PELOTAS,4314407.0,RS,Brasileiro independente 
43026,2019-05-27,SUGARCANE FILMES LTDA,29.954.968/0001-39,SÃO PAULO,3550308.0,SP,Brasileiro independente 
43032,2019-05-27,FUNDAÇÃO PADRE KOLBE DE RÁDIO E TELEVISÃO,01.681.228/0001-57,SÃO BERNARDO DO CAMPO,3548708.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
43031,2019-05-27,ELISONEIDE DE NAZARÉ FREITAS RODRIGUES 43001750200,32.987.085/0001-30,BELÉM,1501402.0,PA,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
43027,2019-05-27,FABIO DE SEIXAS GUIMARAES 55168655734,33.608.494/0001-40,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
43028,2019-05-27,CROSSBY INTELIGENCIA DE NEGOCIOS LTDA,26.102.570/0001-86,CURITIBA,4106902.0,PR,Brasileiro independente 
43034,2019-05-27,DIGIMAGEM PRODUTORA DE FILMES LTDA,10.268.104/0001-35,MATÃO,3529302.0,SP,Brasileiro independente 
45785,2020-05-27,EG IMAGENS E GASTRONOMIA LTDA,30.159.082/0001-82,SÃO PAULO,3550308.0,SP,Brasileiro independente 
45786,2020-05-27,LF PIRES SERVIÇOS DE AUDIOVISUAL E ENTRETENIMENTOS,37.024.586/0001-34,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
45788,2020-05-27,SANDRO DORTA 14943882862,35.988.832/0001-42,SANTO ANDRÉ,3547809.0,SP,Brasileiro independente 
45787,2020-05-27,CONFRARIA DE SONS & CHARUTOS,14.292.396/0001-00,SÃO PAULO,3550308.0,SP,Brasileiro independente 
48503,2021-05-27,VALDECIR FERRARI,23.907.350/0001-31,CIANORTE,4105508.0,PR,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
48505,2021-05-27,DINASTIA PRODUCOES E EVENTOS LTDA,15.370.032/0001-56,CURITIBA,4106902.0,PR,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
48501,2021-05-27,ON SET FILMES LTDA,36.184.258/0001-32,CURITIBA,4106902.0,PR,Brasileiro independente 
51316,2022-05-27,REC DESIGN LTDA,03.220.777/0001-50,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
51318,2022-05-27,CORES PRODUCOES ARTISTICAS LTDA,34.129.812/0001-53,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
51311,2022-05-27,SIMOES & HERKENHOFF ARTE TERAPIA LTDA,31.531.117/0001-25,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
51312,2022-05-27,CTJ3 PRODUÇÕES LTDA ME,45.963.557/0001-66,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
51319,2022-05-27,THAYNA STEPHANY DE ALMEIDA TORELLA 38175512822,44.736.134/0001-40,RECIFE,2611606.0,PE,Brasileiro independente 
51315,2022-05-27,XALINGO S/A - INDÚSTRIA E COMÉRCIO,95.425.534/0001-76,SANTA CRUZ DO SUL,4316808.0,RS,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
51313,2022-05-27,"OI S.A., EM RECUPERAÇÃO JUDICIAL",76.535.764/0001-43,RIO DE JANEIRO,3304557.0,RJ,Brasileiro
51317,2022-05-27,J.A ART' MANHAS PRODUCAO TEATRAL EIRELI,07.916.699/0001-83,NOVA BASSANO,4312906.0,RS,Brasileiro independente 
51314,2022-05-27,FF ENTRETENIMENTO E PRODUÇÕES ARTÍSTICAS LTDA.,30.644.069/0001-19,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
4310,2005-06-27,REC COM GRAVACAO E FILMAGEM - EIRELI,04.445.139/0001-08,SANTOS,3548500.0,SP,Brasileiro independente 
4304,2005-06-27,REDE VISÃO CRISTÃ,07.075.887/0001-26,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
14005,2008-06-27,UNIVERSO PRODUÇÃO LTDA,00.246.471/0001-84,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
13995,2008-06-27,VEDOIS VIDEO PRODUCOES EIRELI,06.864.329/0001-87,JOAÇABA,4209003.0,SC,Brasileiro independente 
19148,2011-06-27,LOJINHA URBANA DE VIDEOS ANIMADOS PRODUCOES LTDA,13.301.963/0001-77,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
24488,2013-06-27,ISMAEL FERREIRA VARELA EIRELI,09.433.745/0001-19,CAXIAS DO SUL,4305108.0,RS,Brasileiro independente 
24487,2013-06-27,HOLLYWOOD STORE ELETRO E ELETRONICO LTDA - EPP,02.806.363/0001-44,SÃO PAULO,3550308.0,SP,Brasileiro independente 
27041,2014-06-27,R. F. R. GOMES CINEMATOGRAFICA,31.703.432/0001-92,MARATAÍZES,3203320.0,ES,Brasileiro independente 
27039,2014-06-27,ANA PAULA SILVA PRODUCAO AUDIOVISUAL - ME,20.070.248/0001-36,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
27044,2014-06-27,EDUARDO FERREIRA SILVA 32278612832,18.428.125/0001-82,SANTOS,3548500.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
27040,2014-06-27,GAIA KI PRODUÇÕES ARTÍSTICAS LTDA ME,19.643.217/0001-48,SÃO PAULO,3550308.0,SP,Brasileiro independente 
27038,2014-06-27,ARON MATSCHULAT AGUIAR - ME,19.653.380/0001-91,SÃO PAULO,3550308.0,SP,Brasileiro independente 
33396,2016-06-27,AZIM PRODUCOES AUDIOVISUAIS LTDA,20.128.768/0001-52,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
33385,2016-06-27,F.D.SILVEIRA - PRODUTORA AUDIOVISUAL E CULTURAL - ME,24.754.642/0001-44,CAMPO GRANDE,5002704.0,MS,Brasileiro independente 
36866,2017-06-27,JUNIOR PUPILA AUDIOVISUAL - PAV,12.556.073/0001-43,BRASÍLIA,5300108.0,DF,Brasileiro independente 
36861,2017-06-27,TRACAJARE FILMES LTDA,27.882.314/0001-11,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
36860,2017-06-27,CIAN ARTES VISUAIS LTDA ME,16.856.488/0001-93,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
43319,2019-06-27,PASSARINHO VERDE PRODUÇÕES LTDA,17.549.749/0001-95,SÃO PAULO,3550308.0,SP,Brasileiro independente 
43314,2019-06-27,CLUBE PIAUIENSE DE CINEMA LTDA,18.966.642/0001-05,TERESINA,2211001.0,PI,Brasileiro independente 
43320,2019-06-27,10D FILMES EIRELI,12.781.136/0001-65,SÃO PAULO,3550308.0,SP,Brasileiro independente 
43318,2019-06-27,RANIEL LOPES MORAIS,33.747.165/0001-80,URUGUAIANA,4322400.0,RS,Brasileiro independente 
43317,2019-06-27,VURB PRODUÇÃO DE CONTEUDO DIGITAL EIRELI,31.973.335/0001-10,SÃO PAULO,3550308.0,SP,Brasileiro independente 
43315,2019-06-27,LUCIANA LOHDER DA SILVA 02660026092,30.487.590/0001-90,SÃO LEOPOLDO,4318705.0,RS,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
43316,2019-06-27,FOCALIZE SERVIÇOS DE COMUNICAÇÃO VISUAL EIRELI - ME,21.672.740/0001-44,BRASÍLIA,5300108.0,DF,Brasileiro independente 
51510,2022-06-27,COSMO CINE PRODUÇÕES EXPRESS LTDA,35.478.090/0001-05,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
51508,2022-06-27,JACKSON LEANDRO DA SILVEIRA STICA,28.297.771/0001-01,CURITIBA,4106902.0,PR,Brasileiro independente 
51509,2022-06-27,VISAO CLUBE PRODUCAO DE CONTEUDOS DIGITAIS LTDA,27.489.703/0001-81,NOVO HAMBURGO,4313409.0,RS,Brasileiro independente 
51511,2022-06-27,YARA MARINA BAUNGARTEN BUENO EPP,14.186.215/0001-53,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
51512,2022-06-27,FABIO HENRIQUE DE OLIVEIRA 34335628811,17.366.874/0001-60,ASSIS,3504008.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
4521,2005-07-27,RFREITAS PUBLICIDADE EIRELI,03.922.222/0001-50,UBERLÂNDIA,3170206.0,MG,Brasileiro independente 
6114,2006-07-27,INSTITUTO DO PATRIMÔNIO ARTÍSTICO NACIONAL,26.474.056/0001-71,BRASÍLIA,5300108.0,DF,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
